Caption,filename
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59769.jpg
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59770.jpg
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59775.jpg
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59771.jpg
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59772.jpg
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59776.jpg
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59773.jpg
Healing incomplete fracture of the left proximal femoral diaphysis just below the lesser trochanter with associated cortical thickening and periosteal reaction.  Periosteal reaction indicates chronicity.,data/medpix_dataset/images/synpic59774.jpg
"The image demonstrates ""beaking"" hyperostosis along the lateral cortex of the infratrochanteric portion of both femoral shafts - opposite to the lesser trochanters.  These are consistent with healing stress fractures of the proximal femurs.",data/medpix_dataset/images/synpic54513.jpg
"The lateral cortical ""beaking"" is again noted, opposite to the lesser trochanters (AP views - top images).
On the lateral views (lower images), the healing stress fractures are shown as ill-defined linear zones of increased bone density.",data/medpix_dataset/images/synpic54514.jpg
"Irregular soft tissue calcification is seen adjacent to the lateral aspect of the mid right femur, underlying site of known prior trauma and now-palpable soft tissue mass. Cortical contiguity is uncertain. Additionally, there is curvilinear extension of the posteromedial mid right femoral cortex consistent with a chronic tug lesion of the thigh adductors.",data/medpix_dataset/images/synpic24670.jpg
"Cortically based calcification extends toward adjacent myositis ossificans, without medullary contiguity. There is no cortical destruction.",data/medpix_dataset/images/synpic24671.jpg
No soft tissue mass is associated with this lesion.,data/medpix_dataset/images/synpic24672.jpg
"Cortically based calcification extends toward adjacent myositis ossificans, without medullary contiguity. There is no cortical destruction.",data/medpix_dataset/images/synpic24673.jpg
"Irregular soft tissue calcification is seen adjacent to the lateral aspect of the mid right femur, underlying site of known prior trauma and now-palpable soft tissue mass. Cortical contiguity is uncertain. Additionally, there is curvilinear extension of the posteromedial mid right femoral cortex consistent with a chronic tug lesion of the thigh adductors.",data/medpix_dataset/images/synpic24674.jpg
There is an abnormal osseous density overlying the 1st distal phalanx that is better defined on the oblique and lateral radiographs.,data/medpix_dataset/images/synpic34641.jpg
Lateral and oblique radiographs of the right foot show abnormal osseous density is seen to represent heterotopic bone formation which arises in the region of the periosteum of the distal phalanx of the great toe and projects superiorly and medially.  There is no bone marrow continuity.,data/medpix_dataset/images/synpic34642.jpg
Anteroposterior radiograph of the left hand shows a well-marginated area of ossification arising from the cortical surface of the ulnar aspect of the 5th middle phalanx.  There is no disruption of the cortex and no communication with the medullary canal of the underlying bone.  This is consistent with BPOP.,data/medpix_dataset/images/synpic26305.jpg
Oblique radiograph of the fifth digit of the left hand shows a well-marginated area of ossification arising from the cortical surface of the ulnar aspect of the 5th middle phalanx.  There is no disruption of the cortex and no communication with the medullary canal of the underlying bone.  This is consistent with BPOP.,data/medpix_dataset/images/synpic26306.jpg
Lateral radiograph of the fifth digit of the left hand shows a well-marginated area of ossification arising from the cortical surface of the ulnar aspect of the 5th middle phalanx.  There is no disruption of the cortex and no communication with the medullary canal of the underlying bone.  This is consistent with BPOP.,data/medpix_dataset/images/synpic26307.jpg
AP view of the pelvis demonstrates a density in the region of the bladder with spiculated edges.,data/medpix_dataset/images/synpic37259.jpg
Axial CT image demonstrates a spicuated density in the bladder,data/medpix_dataset/images/synpic37260.jpg
Thickened right posterior bladder wall with calcification.,data/medpix_dataset/images/synpic23470.jpg
Thickened right posterior bladder wall with calcification.,data/medpix_dataset/images/synpic23471.jpg
Thickened right posterior bladder wall with filling defect.,data/medpix_dataset/images/synpic23472.jpg
Thickened right posterior bladder wall with filling defects.,data/medpix_dataset/images/synpic23473.jpg
Correlation with previous CT scan of the abdomen and pelvis reveal these to be two large bladder diverticula.  The larger of the two is shown here just to the left of the bladder.,data/medpix_dataset/images/synpic37305.jpg
Bladder is prominent with mildly thickened wall. There is a small posteriolateral diverticulum on the rightward aspect.,data/medpix_dataset/images/synpic46296.jpg
Bladder is prominent with mildly thickened wall. There is a small posteriolateral diverticulum on the rightward aspect.,data/medpix_dataset/images/synpic46295.jpg
The prostate is enlarged with several calcifications  noted within.  No dominant prostate mass is evident.,data/medpix_dataset/images/synpic46283.jpg
Axial image through the bladder demonstrates contrast extravasating posteriorly at location of bladder injury following retrograde cystogram.,data/medpix_dataset/images/synpic21403.jpg
Dilute constrast instilled via the patient's Foley catheter is seen to fill the bladder.  The anterosuperior bladder wall demonstrates normal thickness and contour.,data/medpix_dataset/images/synpic35725.jpg
Dilute constrast instilled via the patient's Foley catheter is seen to fill the bladder.  Imaging more inferior demonstrates a tear in the inferior bladder wall with extravasation outside of the bladder.,data/medpix_dataset/images/synpic35726.jpg
Dilute constrast instilled via the patient's Foley catheter is seen to fill the bladder.  Extravasation of contrast is seen within the pelvis.,data/medpix_dataset/images/synpic35727.jpg
"Extraperitoneal bladder rupture. Defect in anterolateral bladder, with contrast extravasation into prevesical space of Retzius.",data/medpix_dataset/images/synpic28299.jpg
Intraperitoneal bladder rupture. Contrast leaking from bladder fills into a variety of intraperitoneal recesses.,data/medpix_dataset/images/synpic28300.jpg
"Combined intraperitoneal and extraperitoneal bladder rupture. Contrast leaking from bladder fills into a variety of intraperitoneal recesses, and outlines bowel loops (intaperitoneal rupture), and fills the prevesical space of Retzius and lateral paravesical spaces (extraperitoneal rupture).",data/medpix_dataset/images/synpic28301.jpg
Intraperitoneal bladder rupture. Contrast leaking from bladder fills into a variety of intraperitoneal recesses,data/medpix_dataset/images/synpic28303.jpg
"Combined intraperitoneal and extraperitoneal bladder rupture. Study protocoled with IV, but no oral contrast.  Contrast leaking from bladder fills into a variety of intraperitoneal recesses, and outlines bowel loops (intaperitoneal rupture), and fills the prevesical space of Retzius and lateral paravesical spaces.",data/medpix_dataset/images/synpic28304.jpg
"Frontal view of the right knee demonstrates tibia vara, with abnormal widening of the physis medially, and associated medial sclerosis and fragmentation.",data/medpix_dataset/images/synpic32233.jpg
"Oblique view of the right knee demonstrates tibia vara, with abnormal widening of the physis medially, and associated medial sclerosis and fragmentation.  Beaking of the proximal medial tibial metaphysis is accentuated in this view.",data/medpix_dataset/images/synpic32234.jpg
Lateral view of the right knee demonstrates abnormal sclerosis and fragmentation about the proximal tibial metaphysis.,data/medpix_dataset/images/synpic32235.jpg
AP radiograph of the left distal lower extremity taken from a scanogram demonstrates genu varus deformity with acute angulation at the medial tibial metaphysis and mild beak deformity of the medial tibial metaphysis.  Note the normal lateral tibial epiphysis and metaphysis.,data/medpix_dataset/images/synpic31803.jpg
"Standing frontal radiograph of the bilateral knees demonstrates varus angulation of the left knee.  There is depression and irregularity of the medial right tibia.  The medial tibial physis is poorly defined.  Additionally, beaking of the metaphysis is noted and the metaphyseal-diaphyseal angle is abnormally widened at 22 degrees.",data/medpix_dataset/images/synpic17361.jpg
Axial CT image of abdomen at the level of the spleen shows a large splenic laceration/hematoma with a pseudoaneurysm.,data/medpix_dataset/images/synpic23665.jpg
PA radiograph of the chest shows the upper and outer edge of a mass behind the heart.,data/medpix_dataset/images/synpic22244.jpg
"Large, well circumscribed mass projecting over lower thoracic spine",data/medpix_dataset/images/synpic22245.jpg
"Well circumscribed mass in medial left hemithorax, paraspinal region, with fat attenuation",data/medpix_dataset/images/synpic22246.jpg
Left hemidiaphragm shows medial defect through which fat is herniating,data/medpix_dataset/images/synpic22248.jpg
Coronal MIP image shows herniation of retroperitoneal fat through medial left hemidiaphragm defect. Note the vessels within the herniation.,data/medpix_dataset/images/synpic22249.jpg
Axial CT image showing herniation of bowel on the right into the thoracic cavity.,data/medpix_dataset/images/synpic15150.jpg
Axial CT image showing incidental finging of interruption of the inferior vena cava with hemi-azygous vein continuation.,data/medpix_dataset/images/synpic15151.jpg
Axial CT image showing incidental finging of interruption of the inferior vena cava with hemi-azygous vein continuation. At this level there is reconstitution of the IVC.,data/medpix_dataset/images/synpic15152.jpg
Chest X-ray shows left pleural effusion,data/medpix_dataset/images/synpic18741.jpg
Chest CT confirms left sided pleural effusion and also shows â€œbubblyâ€ pneumomediastinum.,data/medpix_dataset/images/synpic18742.jpg
CXR: lucencies projecting over the neck along the left border of the heart consistent with pneumomediastinum. No pneumothorax is appreciated. Small left pleural effusion present.,data/medpix_dataset/images/synpic55157.jpg
There is extensive subcutaneous emphysema in the neck as well as pneumomediastinum.  The opacity at left lung base is consistent with pleural effusion.,data/medpix_dataset/images/synpic55159.jpg
There is subcutaneous air in the neck and pneumomediastinum.  The opacity at left lung base is consistent with pleural effusion.,data/medpix_dataset/images/synpic55158.jpg
Pelvic radiograph reveals an ovoid bone island in the left iliac fossa.,data/medpix_dataset/images/synpic17359.jpg
Pelvic radiograph reveal an ovoid bone island in the left iliac fossa.,data/medpix_dataset/images/synpic17360.jpg
Axial CT with bone windows of the thoracic spine shows Multiple sclerotic lesion consistent with metastasis from prostate cancer.,data/medpix_dataset/images/synpic24333.jpg
Axial CT image with bone windows of the pelvic bones shows sclerotic lesions of the iliac bones consistent with metastses from prostate cancer,data/medpix_dataset/images/synpic24335.jpg
CT scan:  Erosive lesion involving the left occipital condyle in the region of the hypoglossal canal.,data/medpix_dataset/images/synpic58884.jpg
CT scan:  Erosive lesion involving the left occipital condyle in the region of the hypoglossal canal.,data/medpix_dataset/images/synpic58885.jpg
No soft tissue mass present at skull base,data/medpix_dataset/images/synpic58886.jpg
CT scan:  Erosive lesion involving the left occipital condyle in the region of the hypoglossal canal.,data/medpix_dataset/images/synpic58887.jpg
CT scan:  Erosive lesion involving the left occipital condyle in the region of the hypoglossal canal.,data/medpix_dataset/images/synpic58888.jpg
CT scan:  Erosive lesion involving the left occipital condyle in the region of the hypoglossal canal.,data/medpix_dataset/images/synpic58889.jpg
Several axial CT images demonstate bilateral airspace consolidations predominantly along a bronchovascular distribution with scattered areas of ground glass and bilateral effusions. No lymphadenopathy.,data/medpix_dataset/images/synpic21939.jpg
Several axial CT images demonstate bilateral airspace consolidations predominantly along a bronchovascular distribution with scattered areas of ground glass and bilateral effusions. No lymphadenopathy.,data/medpix_dataset/images/synpic21940.jpg
Several axial CT images demonstate bilateral airspace consolidations predominantly along a bronchovascular distribution with scattered areas of ground glass and bilateral effusions. No lymphadenopathy.,data/medpix_dataset/images/synpic21941.jpg
Frontal chest radiographs at admission as well as after two days of steroid treatment demonstrate improvement in the multifocal airspace disease process.,data/medpix_dataset/images/synpic21943.jpg
Frontal chest radiographs at admission as well as after two days of steroid treatment demonstrate improvement in the multifocal airspace disease process.,data/medpix_dataset/images/synpic21945.jpg
Plain radiographic images of the right hand demonstrate a transverse fifth metacarpal neck fracture with palmar angulation (dorsolateral apex) and adjacent soft tissue edema.,data/medpix_dataset/images/synpic28412.jpg
Plain radiographic images of the right hand demonstrate a transverse fifth metacarpal neck fracture with palmar angulation (dorsolateral apex) and adjacent soft tissue edema.,data/medpix_dataset/images/synpic28413.jpg
Plain radiographic images of the right hand demonstrate a transverse fifth metacarpal neck fracture with palmar angulation (dorsolateral apex) and adjacent soft tissue edema.,data/medpix_dataset/images/synpic28414.jpg
"The left humeral head and glenoid are positioned inferior to the normal appearing right shoulder. Normal brachial plexus visualized on the right, but left brachial plexus is diminuative and not normal.",data/medpix_dataset/images/synpic48820.jpg
"The left supraspinatus, infraspinatus, and subscapularis muscles demonstrate atrophy and the left shoulder rests lower than the right.",data/medpix_dataset/images/synpic48825.jpg
"MR COSMIC.   While no normal left brachial plexus is demonstrated, there is no discrete tear of the left brachial plexus identified.  No definite pseudomeningocele or nerve root
disruption from the spinal cord is seen; however, a tear may be below the
level of spatial resolution for this examination.",data/medpix_dataset/images/synpic48827.jpg
Coned-down view of the lung bases.  Note the several 2-3 mm rod-shaped metallic densities oriented in a radiating pattern toward the hila.,data/medpix_dataset/images/synpic19858.jpg
Coned-down view of the lung bases.  Note the several 2-3 mm rod-shaped metallic densities oriented in a radiating pattern toward the hila.,data/medpix_dataset/images/synpic19859.jpg
Axial CT image of right lung base.  Note the several 2-3 mm rod-shaped metallic densities.,data/medpix_dataset/images/synpic19860.jpg
KUB.  Brachytherapy seeds within prostatic bed.  Note same appearance of those within lung.,data/medpix_dataset/images/synpic19861.jpg
Brachytherapy seeds within prostatic bed.,data/medpix_dataset/images/synpic19862.jpg
Numerous short linear metallic densities in the prostate represent brachytherapy seeds.  There is a fracture of the left acetabulum. There is a bony ring fracture of both the superior and inferior pubic rami.  Contrast opacifies bladder from a prior CT.,data/medpix_dataset/images/synpic46223.jpg
Short linear metallic densities in the left upper and left lower lobe represent embolized brachytherapy seeds.  Bilateral pleural effusions.,data/medpix_dataset/images/synpic46222.jpg
Short linear metallic densities in the left upper and left lower lobe represent embolized brachytherapy seeds. Bilateral pleural effusions.,data/medpix_dataset/images/synpic46221.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51208.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51209.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51210.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51211.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51212.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51213.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51214.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51215.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51216.jpg
"Ring-enhancing lesion left frontal lobe
Moderate amount of surrounding vasogenic edema
Restricted diffusion in center of ring.",data/medpix_dataset/images/synpic51217.jpg
Axial T2W Image,data/medpix_dataset/images/synpic48186.jpg
Axial DWI,data/medpix_dataset/images/synpic48187.jpg
Sag T1 Post Contrast,data/medpix_dataset/images/synpic48190.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55819.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55820.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55821.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55822.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55823.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55824.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55825.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55828.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55829.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal, ethmoid, and maxillary sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55830.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal, ethmoid, and maxillary sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55827.jpg
"â€¢  CT scan  shows a mixed attenuation right frontal lobe mass
â€¢  Opacification frontal sinuses
â€¢  Osteomyleitis right frontal bone
â€¢  MRI  shows ring enhancing mass with restricted diffusion.",data/medpix_dataset/images/synpic55826.jpg
Edema are seen bright (hyperintense).,data/medpix_dataset/images/synpic50724.jpg
Edema are seen bright (hyperintense).,data/medpix_dataset/images/synpic50725.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57365.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57366.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57367.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57368.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57369.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57370.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57371.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57372.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57373.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57374.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57375.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57376.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57377.jpg
Multiple ring enhancing lesions (arrows) involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57378.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57379.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57380.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57381.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57382.jpg
Multiple ring enhancing lesions (arrows) involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57383.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57384.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57385.jpg
2 month follow up scan show signficant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57394.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57395.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57396.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57397.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57398.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57399.jpg
Multiple ring enhancing lesions involving both cerebral hemispheres.  Most of the lesion also have restricted diffusion.,data/medpix_dataset/images/synpic57400.jpg
2 month follow up scan show significant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57401.jpg
2 month follow up scan show significant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57402.jpg
2 month follow up scan show significant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57403.jpg
2 month follow up scan show significant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57404.jpg
2 month follow up scan show significant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57405.jpg
2 month follow up scan show significant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57406.jpg
2 month follow up scan show significant partial resolution of the abscess cavities.,data/medpix_dataset/images/synpic57407.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49860.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49861.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49862.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49863.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49864.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49865.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49866.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49867.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49868.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49869.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49870.jpg
"Complex ring enhancing lesion left parietal lobe.
Dural enhancement adjacent to lesion.
Restricted diffusion on DWI images.",data/medpix_dataset/images/synpic49871.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No sign of restricted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54504.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No sign of restricted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54512.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No sign of restricted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54511.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No sign of restricted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54509.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No resticted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54507.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No sign of restricted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54505.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No sign of restricted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54506.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No sign of restricted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54510.jpg
"Large enhancing mass in the  right middle cranial fossa with vasogenic edema.  The mass also contains blood products based on SWI images.  No resticted diffusion. 

There mass also involves the right middle ear and mastoid air cells.",data/medpix_dataset/images/synpic54508.jpg
Increased white matter signal in left frontoparietal region with mild midline shift. Non enhancing fluid-like lesions are seen in the left parietal lobe.  There are areas of enhancement around these lesions on post gad images consistent with small vessel proliferation. Severe edema is present and some increased white matter signal in the right hemisphere may represent tumor extension across the corpus callosum.,data/medpix_dataset/images/synpic17446.jpg
Increased white matter signal in left frontoparietal region with mild midline shift. Non enhancing cystic lesions are seen in the left parietal lobe.  There are areas of enhancement around the cystic lesion on post gad images consistent with small vessel proliferation. Severe edema is present and some increased white matter signal in the right hemisphere may represent tumor extension across the corpus callosum.,data/medpix_dataset/images/synpic17447.jpg
Increased white matter signal in left frontoparietal region with mild midline shift. Non enhancing cystic lesions are seen in the left parietal lobe.  There are areas of enhancement around the cystic lesion on post gad images consistent with small vessel proliferation. Severe edema is present and some increased white matter signal in the right hemisphere may represent tumor extension across the corpus callosum.,data/medpix_dataset/images/synpic17448.jpg
Increased white matter signal in left frontoparietal region with mild midline shift. Non enhancing cystic lesions are seen in the left parietal lobe.  There are areas of enhancement around the cystic lesion on post gad images consistent with small vessel proliferation. Severe edema is present and some increased white matter signal in the right hemisphere may represent tumor extension across the corpus callosum.,data/medpix_dataset/images/synpic17449.jpg
